time,open,high,low,close
1742851500,88025.6,88256.07,88025.59,88198.09
1742851800,88198.09,88274,88035.2,88083.04
1742852100,88083.03,88083.04,87942,88043.02
1742852400,88043.02,88191.61,88043.02,88191.61
1742852700,88191.6,88191.61,88118.07,88142.92
1742853000,88142.91,88187.99,88050.18,88183.82
1742853300,88183.81,88183.81,88056.61,88100.01
1742853600,88100.01,88184.79,88063.27,88078.63
1742853900,88078.63,88078.63,87911.68,87926.91
1742854200,87926.91,87948.98,87741.73,87746
1742854500,87746,87752.01,87529.87,87587.49
1742854800,87587.49,87634.02,87500,87578.26
1742855100,87578.26,87650,87551.45,87594.08
1742855400,87594.08,87628.22,87516,87539.53
1742855700,87539.53,87673.1,87539.52,87669.64
1742856000,87669.63,87669.64,87541.95,87569.99
1742856300,87569.98,87569.98,87336.01,87416.21
1742856600,87416.21,87459.01,87350,87400
1742856900,87400,87457.65,87302.88,87457.65
1742857200,87457.66,87537.22,87333.14,87333.14
1742857500,87333.15,87376.99,87288.42,87376.99
1742857800,87376.99,87423.17,87292.03,87292.03
1742858100,87292.04,87292.04,87221.33,87286.38
1742858400,87286.38,87295.99,87050.6,87124
1742858700,87124,87192.89,87104,87192.89
1742859000,87192.89,87333.42,87192.89,87300.01
1742859300,87300.01,87301.99,87229.65,87291.13
1742859600,87291.14,87318.43,87221.34,87271.74
1742859900,87271.74,87303.71,87238.86,87246.1
1742860200,87246.09,87379.8,87224.04,87369.56
1742860500,87369.57,87526.44,87369.57,87498.16
1742860800,87498.16,87498.17,87266,87276.14
1742861100,87276.14,87386.95,87262,87386.95
1742861400,87386.94,87407.44,87336.95,87336.96
1742861700,87336.96,87500,87263.42,87500
1742862000,87500,87607.75,87491.17,87550.72
1742862300,87550.72,87640.47,87489.1,87489.1
1742862600,87489.11,87528,87379.99,87528
1742862900,87528,87625.99,87528,87625.99
1742863200,87625.98,87647.06,87577.42,87577.61
1742863500,87577.61,87679.25,87512.32,87660
1742863800,87660,87660,87617.19,87628.49
1742864100,87628.5,87629.62,87592.68,87599.99
1742864400,87600,87600,87458.36,87519.94
1742864700,87519.93,87519.94,87419.37,87419.37
1742865000,87419.38,87455.48,87380.04,87382
1742865300,87382.01,87409.1,87250,87250.01
1742865600,87250.01,87307.29,87227,87265.99
1742865900,87266,87266,87055,87068
1742866200,87067.99,87067.99,86813.16,86975.91
1742866500,86975.9,87020.33,86873.84,87020.33
1742866800,87020.33,87122.33,86977.71,87122.33
1742867100,87122.33,87135.02,87048.96,87133.72
1742867400,87133.72,87273.64,87092.73,87092.73
1742867700,87092.73,87092.73,87004.47,87088.31
1742868000,87088.31,87088.31,86994.65,86994.65
1742868300,86994.66,86994.66,86916.59,86966.15
1742868600,86966.16,86966.16,86868.39,86952.79
1742868900,86953.99,87077.9,86916.52,87061.03
1742869200,87061.03,87064,86977.48,86988
1742869500,86988.01,87060,86983.65,87060
1742869800,87059.99,87061.47,86938,87034.58
1742870100,87034.58,87065.46,86956.35,86971.74
1742870400,86971.74,86971.75,86872.77,86935.45
1742870700,86935.44,86981.41,86925,86981.4
1742871000,86981.41,86981.41,86820.29,86863.55
1742871300,86863.55,86867.69,86838,86854.94
1742871600,86854.94,86934.08,86766.35,86806
1742871900,86806,86945.66,86792.67,86938.68
1742872200,86938.68,86984.16,86875.32,86875.32
1742872500,86875.32,86875.33,86647.05,86682.53
1742872800,86682.53,86740,86602.27,86722.36
1742873100,86722.37,86782.61,86702,86764.78
1742873400,86764.77,86831.48,86724.43,86724.44
1742873700,86724.43,86724.43,86533.17,86538.56
1742874000,86538.56,86578.24,86461.68,86485.97
1742874300,86485.98,86590.93,86330.66,86378.46
1742874600,86378.45,86544.43,86332,86526.08
1742874900,86526.08,86532.31,86440.54,86520.88
1742875200,86520.89,86520.89,86310,86444.22
1742875500,86444.21,86580,86405.98,86568.01
1742875800,86568,86666.66,86520.99,86617.31
1742876100,86617.31,86617.32,86464.13,86548.21
1742876400,86548.21,86646.01,86508,86624.47
1742876700,86624.47,86624.48,86444.23,86450.89
1742877000,86450.88,86487.41,86370,86487.41
1742877300,86487.41,86529.87,86433.92,86490.86
1742877600,86490.87,86490.87,86402.37,86489.14
1742877900,86489.14,86516.73,86410.8,86453.29
1742878200,86453.28,86500,86406.84,86413.05
1742878500,86413.04,86547.17,86413.04,86547.17
1742878800,86547.16,86547.17,86458.58,86523.31
1742879100,86523.31,86541.86,86472.14,86475.93
1742879400,86475.93,86483.25,86400,86418.51
1742879700,86418.51,86549.38,86409.22,86503.15
1742880000,86503.16,86611.66,86500,86579.48
1742880300,86579.49,86672.49,86578.56,86617.99
1742880600,86618,86739.34,86580,86703.47
1742880900,86703.46,86703.47,86604.11,86604.12
1742881200,86604.12,86705.5,86557.37,86681.08
1742881500,86681.07,86762.32,86681.07,86740
1742881800,86739.99,86772.72,86695.26,86727.81
1742882100,86727.82,86730,86656.06,86656.07
1742882400,86656.06,86684.79,86588.05,86654.2
1742882700,86654.2,86772,86654.19,86720.5
1742883000,86720.5,86818.18,86694.21,86772
1742883300,86772,86772,86704.25,86719.99
1742883600,86719.99,86749.44,86680.01,86680.01
1742883900,86680.02,86775.76,86666,86764.01
1742884200,86764,86877,86741.69,86867.8
1742884500,86867.8,86879.77,86775.74,86815.22
1742884800,86815.22,86833.03,86616.31,86617.01
1742885100,86617,86665.52,86524.2,86537.3
1742885400,86537.3,86578.37,86534,86559.82
1742885700,86559.82,86586.96,86524,86534.5
1742886000,86534.49,86759.49,86534.49,86759.03
1742886300,86759.03,86815.22,86728,86756
1742886600,86756.01,86771.13,86527.79,86581.98
1742886900,86581.99,86643.33,86548.01,86619.35
1742887200,86619.35,86624.06,86536.01,86536.02
1742887500,86536.02,86573.31,86508.31,86554.34
1742887800,86554.34,86554.35,86407.78,86409.86
1742888100,86409.85,86450.52,86350,86350
1742888400,86350,86407.63,86332.87,86358.21
1742888700,86358.2,86484,86358.2,86418.17
1742889000,86418.17,86480,86418.17,86474.52
1742889300,86474.52,86490,86423.36,86436.82
1742889600,86436.82,86572,86428.13,86555.41
1742889900,86555.4,86555.41,86478.49,86544.48
1742890200,86544.48,86549.99,86486,86503.77
1742890500,86503.76,86527.99,86409.49,86409.49
1742890800,86409.5,86624.14,86406.49,86624.14
1742891100,86624.13,86675.69,86596.01,86619.56
1742891400,86619.56,86697.19,86604.87,86658.99
1742891700,86658.99,86728.33,86654.5,86720.05
1742892000,86720.05,86720.05,86666,86677.66
1742892300,86677.66,86717.24,86618.02,86702.59
1742892600,86702.6,86725,86692.49,86713.64
1742892900,86713.64,86764.46,86690,86714.79
1742893200,86714.8,86782,86678,86750.01
1742893500,86750,86777.95,86642,86652.17
1742893800,86652.18,86709.72,86652.17,86674.02
1742894100,86674.01,86819.18,86674.01,86819.18
1742894400,86819.17,86913.92,86819.17,86874.74
1742894700,86874.74,86891.64,86809.5,86880.44
1742895000,86880.43,86974,86859.99,86924.75
1742895300,86924.76,87320.78,86924.72,87173.68
1742895600,87173.67,87173.68,87033.5,87103.8
1742895900,87103.81,87350,87056.07,87261.14
1742896200,87261.14,87331.59,87217.01,87302.42
1742896500,87302.41,87320.86,87221.65,87221.66
1742896800,87221.65,87285.99,87156.74,87176.24
1742897100,87176.24,87194.82,87095.84,87108.69
1742897400,87108.7,87108.7,86999.86,87051.82
1742897700,87051.82,87126.99,86962.4,86984.81
1742898000,86984.81,87025.01,86950.48,86994.27
1742898300,86994.26,87120.89,86947.21,87093.31
1742898600,87093.32,87141.3,87038.11,87038.11
1742898900,87038.1,87098.13,87032.72,87081.05
1742899200,87081.05,87214.7,87081.04,87214.7
1742899500,87214.69,87214.7,87151.91,87200.24
1742899800,87200.24,87200.25,87114.04,87133.89
1742900100,87133.88,87147.15,87095.3,87130.14
1742900400,87130.14,87282,87130.14,87161.99
1742900700,87161.99,87178.41,87058.6,87058.6
1742901000,87058.61,87160.38,87051.56,87152.39
1742901300,87152.39,87357.21,87139.67,87296.99
1742901600,87297,87373.67,87263.67,87332.01
1742901900,87332.01,87346.88,87309.38,87335
1742902200,87334.99,87420,87334.99,87377.97
1742902500,87377.97,87480,87267.83,87324.34
1742902800,87324.34,87500,87319.47,87486.01
1742903100,87486.01,87486.01,87396.22,87396.22
1742903400,87396.22,87432.92,87358,87402
1742903700,87401.99,87428.79,87366.54,87370.43
1742904000,87370.44,87443.4,87291.21,87302.16
1742904300,87302.15,87304.35,87147.79,87207.55
1742904600,87207.54,87350.02,87180.59,87311.5
1742904900,87311.5,87320.93,87220,87231.27
1742905200,87231.27,87234.86,87166.48,87234.85
1742905500,87234.85,87310,87220.24,87220.25
1742905800,87220.24,87313.72,87156.1,87156.11
1742906100,87156.11,87158.59,87050,87078.93
1742906400,87078.94,87199.3,86929.46,87174.15
1742906700,87174.15,87174.16,87085.44,87122.65
1742907000,87122.66,87215.79,87057.39,87076.08
1742907300,87076.08,87084.02,87000,87084.02
1742907600,87084.01,87239.14,87054.51,87238.24
1742907900,87238.23,87300.95,87200.51,87239.99
1742908200,87239.99,87400.16,87239.99,87369.01
1742908500,87369,87677.87,87369,87651.76
1742908800,87651.75,87727.27,87570.8,87570.8
1742909100,87570.8,87689.13,87532.55,87689.13
1742909400,87689.12,87992,87656.55,87775.43
1742909700,87775.43,87775.43,87359.01,87538
1742910000,87538,87615.41,87204.18,87276.62
1742910300,87276.62,87489.57,87123.24,87128.64
1742910600,87128.65,87480,87043.47,87463.52
1742910900,87463.51,87674.43,87463.51,87594.4
1742911200,87594.41,87656.79,87333.34,87546.38
1742911500,87546.54,87657.83,87346.08,87422.95
1742911800,87422.94,87681.42,87394.05,87655.93
1742912100,87655.94,87868,87600.01,87600.21
1742912400,87601.39,87768.64,87596,87703.61
1742912700,87703.61,87760.85,87545.99,87699.99
1742913000,87700,87808.48,87604.56,87773.58
1742913300,87773.58,87977.54,87760,87933.98
1742913600,87933.99,88228,87933.99,88152.47
1742913900,88152.47,88200,88018.4,88099.2
1742914200,88099.2,88131.06,87940.07,87987.38
1742914500,87987.38,88023.99,87836,88022.4
1742914800,88022.39,88149.93,88013.55,88022.4
1742915100,88022.4,88192,87964.49,88186.39
1742915400,88186.4,88258.8,87975.34,88056.34
1742915700,88056.34,88084.3,87862.47,87921.03
1742916000,87921.03,87983.28,87800,87983.27
1742916300,87983.27,88088.9,87969.08,87978.66
1742916600,87978.66,88061.88,87750,87797.65
1742916900,87797.66,87858.62,87727.27,87857.51
1742917200,87857.51,88013.98,87842.72,88013.98
1742917500,88013.98,88051.98,87789.96,87863.99
1742917800,87863.99,87877.3,87713.62,87770.82
1742918100,87770.83,87860,87715.11,87774.37
1742918400,87774.37,87907.17,87700,87771.96
1742918700,87771.96,87856.13,87700.03,87856.13
1742919000,87856.13,87960.71,87856.12,87902.13
1742919300,87902.13,87902.13,87746,87785.94
1742919600,87785.94,87979.99,87754.87,87922.79
1742919900,87922.78,87941.33,87806.24,87825.99
1742920200,87826,87858.84,87656.68,87738.06
1742920500,87738.06,87809.81,87649.87,87649.88
1742920800,87649.88,87769.75,87637.87,87769.74
1742921100,87769.75,87806.85,87633.01,87765.82
1742921400,87765.82,87845.99,87704.8,87817.06
1742921700,87817.06,87868.68,87772,87792.4
1742922000,87792.41,88029.62,87792.41,88013.56
1742922300,88013.55,88222,87993.2,88222
1742922600,88222,88321.27,88139.76,88201.94
1742922900,88201.95,88260,88068.84,88068.85
1742923200,88068.84,88128,88026.34,88044.23
1742923500,88044.23,88060,87914.29,87935.98
1742923800,87935.98,88050,87919.83,88050
1742924100,88049.99,88065.51,87954.17,88013.08
1742924400,88013.08,88069.37,87995.17,88043.84
1742924700,88043.83,88092.97,87909.96,87920
1742925000,87920,87958,87867.92,87954
1742925300,87954,87996,87924.85,87937.27
1742925600,87937.27,87988,87864,87987.99
1742925900,87987.99,88009.43,87936.18,88004.95
1742926200,88004.94,88059.99,87912,87942.83
1742926500,87942.82,87952.73,87836.71,87897.99
1742926800,87897.99,87944,87763.72,87770.01
1742927100,87770,87804.51,87679,87796.6
1742927400,87796.61,87858.7,87740.01,87830.01
1742927700,87830,87848.32,87689.04,87690.23
1742928000,87690.23,87709.83,87589.62,87627.6
1742928300,87627.59,87708,87588.59,87674.55
1742928600,87674.55,87773.59,87648.06,87765.99
1742928900,87766,87850.3,87750,87822
1742929200,87822,87940,87816.67,87927.26
1742929500,87927.26,88064.94,87920.64,88064.94
1742929800,88064.93,88117.55,87969.86,88043.99
1742930100,88043.99,88097.41,87984.74,88034.03
1742930400,88034.03,88050,87897.95,88022.99
1742930700,88022.98,88043.45,87876.76,87915.1
1742931000,87915.1,87961.98,87829.93,87961.97
1742931300,87961.98,88028,87838.64,87878.64
1742931600,87878.65,87961.99,87853.6,87959.8
1742931900,87959.8,88200,87954.8,88162.1
1742932200,88162.1,88250,88082.26,88187.13
1742932500,88187.13,88249.99,88076.02,88116.23
1742932800,88116.23,88199.98,87966.19,88097.96
1742933100,88097.95,88481.14,88061.02,88447.45
1742933400,88447.45,88539.63,88258.25,88380
1742933700,88380,88466.63,88271.78,88300
1742934000,88300,88333.66,88250.01,88309.78
1742934300,88309.78,88309.79,88156.64,88161.53
1742934600,88161.52,88189.59,88062,88165.18
1742934900,88165.18,88165.19,88042,88042.01
1742935200,88042,88062.39,87948.86,88000
1742935500,87999.99,88056.61,87972.58,88002.51
1742935800,88002.52,88004.4,87814.35,87840.01
1742936100,87840.01,87854,87807.32,87849.98
1742936400,87849.99,88031.04,87836.41,87998.13
1742936700,87998.13,88152.16,87998.13,88134.01
1742937000,88134,88198.12,88118.75,88119.43
1742937300,88119.43,88176,88108.9,88175.99
1742937600,88176,88183.99,88074.43,88081.99
1742937900,88082,88082,87933.88,87938
1742938200,87938,87998.44,87862.02,87862.03
1742938500,87862.02,87883.2,87803.91,87837.11
1742938800,87837.12,87937.9,87810.39,87810.4
1742939100,87810.4,87894.87,87801.96,87868.03
1742939400,87868.03,87868.04,87811.14,87843.5
1742939700,87843.5,87845.16,87702.92,87746
1742940000,87746,87765.7,87611.84,87648.68
1742940300,87648.68,87791.26,87587.52,87791.25
1742940600,87791.25,87805.82,87698.22,87718.47
1742940900,87718.46,87734.39,87573.14,87577
1742941200,87577,87594.23,87485.17,87520.43
1742941500,87520.42,87571.94,87251.24,87370.54
1742941800,87370.53,87417.75,87161.32,87417.74
1742942100,87417.74,87558.99,87405,87558.99
1742942400,87558.98,87592.98,87487.07,87573.18
1742942700,87573.18,87573.18,87428.01,87502.01
1742943000,87502.01,87671.5,87500.51,87649.57
1742943300,87649.57,87649.57,87464.72,87464.73
1742943600,87464.72,87503.45,87233.8,87233.8
1742943900,87233.81,87262,87184.9,87250.54
1742944200,87250.54,87304.35,87132.65,87240
1742944500,87240,87353.6,87220.27,87279.94
1742944800,87279.94,87346.59,87243.88,87338
1742945100,87337.99,87383.66,87271.01,87383.66
1742945400,87383.66,87409.87,87341.13,87389.41
1742945700,87389.42,87443.66,87370.55,87411.65
1742946000,87411.66,87455.07,87376.9,87419.99
1742946300,87420,87430.84,87328.5,87375.74
1742946600,87375.75,87499.99,87365.87,87474.41
1742946900,87474.4,87494.83,87369.93,87392.87
1742947200,87392.88,87497.71,87286.95,87318.8
1742947500,87318.79,87318.8,87199.99,87300.37
1742947800,87300.37,87384,87290,87304.34
1742948100,87304.35,87479.28,87304.34,87438.43
1742948400,87438.44,87561.02,87419.66,87546.92
1742948700,87546.92,87611.41,87514,87597.8
1742949000,87597.8,87600.35,87457.71,87564.95
1742949300,87564.94,87718.76,87563.33,87629.35
1742949600,87629.34,87773.58,87629.34,87753.64
1742949900,87753.64,87800,87682.96,87682.97
1742950200,87682.97,87814,87668.09,87708.26
1742950500,87708.26,87708.26,87625.34,87652
1742950800,87652,87652,87593.42,87613.88
1742951100,87613.88,87625.05,87567.42,87582.53
1742951400,87582.52,87734.13,87582.52,87719.51
1742951700,87719.52,87739.87,87673.15,87695.66
1742952000,87695.65,87892.14,87695.65,87792.15
1742952300,87792.14,87873.44,87747.33,87841.26
1742952600,87841.25,87853.49,87773.58,87783.64
1742952900,87783.64,87792.54,87730.36,87731.95
1742953200,87731.96,87833.01,87731.95,87795.69
1742953500,87795.69,87835,87780.21,87805.93
1742953800,87805.92,87813.26,87752.68,87813.26
1742954100,87813.26,87849.99,87793.47,87836.04
1742954400,87836.04,87836.04,87646.6,87649.4
1742954700,87649.4,87649.4,87558.96,87643.47
1742955000,87643.47,87656.58,87544.09,87545.86
1742955300,87545.86,87549.27,87473.96,87501.34
1742955600,87501.34,87527.71,87446.09,87484.73
1742955900,87484.74,87530.42,87484.73,87525.63
1742956200,87525.63,87560,87447.51,87447.52
1742956500,87447.52,87513.9,87418.86,87504.21
1742956800,87504.21,87504.21,87412.49,87433.6
1742957100,87433.61,87461.63,87404.85,87404.86
1742957400,87404.85,87406.89,87364.58,87366.02
1742957700,87366.02,87366.03,87300,87324.6
1742958000,87324.61,87405.37,87288,87288.01
1742958300,87288.01,87288.01,87255.92,87255.92
1742958600,87255.92,87255.93,87180,87184.05
1742958900,87184.05,87288.56,87133.01,87288.56
1742959200,87288.56,87323.15,87255.02,87260.1
1742959500,87260.1,87295.18,87231.99,87235.04
1742959800,87235.04,87235.04,87150,87210.46
1742960100,87210.45,87210.46,87089.67,87107.8
1742960400,87107.8,87168.43,87102.25,87120.15
1742960700,87120.15,87150,87055,87123.99
1742961000,87123.99,87167.69,87030.56,87099.66
1742961300,87099.65,87157.92,87098.99,87153.51
1742961600,87153.5,87231.46,87052,87197.57
1742961900,87197.57,87251.95,87193.25,87235.92
1742962200,87235.92,87294.92,87227.44,87282.61
1742962500,87282.62,87282.62,87195.44,87200.67
1742962800,87200.67,87236,87126.51,87236
1742963100,87236,87253.66,87190.88,87253.66
1742963400,87253.65,87348,87253.65,87314.51
1742963700,87314.51,87424.34,87294.99,87424.33
1742964000,87424.34,87455.64,87394,87410.01
1742964300,87410.01,87434.79,87232.3,87236.28
1742964600,87236.27,87339.47,87197.98,87339.47
1742964900,87339.46,87339.47,87288.4,87326.78
1742965200,87326.79,87326.79,87259.53,87259.54
1742965500,87259.54,87271.74,87243.78,87266.56
1742965800,87266.55,87306.6,87262.15,87262.15
1742966100,87262.15,87269.65,87248.69,87248.69
1742966400,87248.69,87288,87215.69,87224.61
1742966700,87224.62,87293.5,87224.61,87281.99
1742967000,87281.98,87382.73,87281.11,87382.72
1742967300,87382.73,87396.75,87348.27,87383.99
1742967600,87384,87630,87375.66,87591.26
1742967900,87591.25,87591.26,87465.25,87490.03
1742968200,87490.04,87516.55,87462.82,87470.51
1742968500,87470.51,87575.38,87464.56,87520.35
1742968800,87520.36,87528.27,87442.83,87442.83
1742969100,87442.83,87539.88,87442.83,87538.87
1742969400,87538.88,87596.65,87538.87,87553.66
1742969700,87553.65,87553.66,87481.37,87519.13
1742970000,87519.13,87544.36,87519.12,87540.89
1742970300,87540.89,87587.24,87538.39,87565.05
1742970600,87565.05,87608.97,87565.04,87599.76
1742970900,87599.76,87665.99,87599.75,87618.6
1742971200,87618.59,87768,87618.59,87767.99
1742971500,87767.99,87780.01,87729.25,87738.65
1742971800,87738.66,87849.16,87728.26,87849.16
1742972100,87849.15,87923.92,87824.07,87909.07
1742972400,87909.07,87953.63,87818.15,87850
1742972700,87850.01,87858.7,87770.62,87776.42
1742973000,87776.42,87863.25,87754.35,87841.12
1742973300,87841.11,87867.8,87826.08,87835.6
1742973600,87835.59,87836.82,87786.69,87818.1
1742973900,87818.1,88030.46,87818.09,88009.79
1742974200,88009.79,88259.65,87972.22,88159.08
1742974500,88159.08,88251.76,88159.08,88222.91
1742974800,88222.91,88238.41,88150,88211.29
1742975100,88211.29,88275,88147.69,88235.34
1742975400,88235.35,88253.79,88150.94,88150.94
1742975700,88150.95,88192.32,88140.45,88140.45
1742976000,88140.45,88200,88071.69,88081.72
1742976300,88081.72,88111.13,88038.5,88066.94
1742976600,88066.94,88101.97,88007.23,88053.83
1742976900,88053.83,88149.79,88004.95,88004.96
1742977200,88004.96,88056.61,88004.95,88056.61
1742977500,88056.6,88084.47,88041.26,88041.26
1742977800,88041.27,88084.4,88034.33,88035.56
1742978100,88035.56,88086.96,88025.2,88062.67
1742978400,88062.66,88086.96,88047.37,88047.37
1742978700,88047.37,88047.37,87886.1,87918.49
1742979000,87918.48,87945.32,87901.93,87916
1742979300,87915.99,87979.39,87908.15,87959.73
1742979600,87959.73,88000,87899.99,87899.99
1742979900,87899.99,87942.63,87887.12,87898.8
1742980200,87898.8,87938.74,87891.3,87891.3
1742980500,87891.31,87914.11,87860,87860.01
1742980800,87860.01,87885.27,87837.49,87885.26
1742981100,87885.26,87997.7,87885.26,87969.25
1742981400,87969.25,87989.14,87939.13,87939.14
1742981700,87939.13,88056.61,87939.13,88009.99
1742982000,88010,88020,87962.26,87976.19
1742982300,87976.18,87977.4,87919.88,87939.35
1742982600,87939.35,87946,87911.76,87911.77
1742982900,87911.76,87940,87891.03,87939.99
1742983200,87940,88041.48,87939.99,88000.4
1742983500,88000.4,88012,87967.95,87992.75
1742983800,87992.75,88040,87968.89,88025
1742984100,88025,88176,88025,88176
1742984400,88175.99,88206,88106.26,88143.99
1742984700,88144,88228.83,88143.99,88156.46
1742985000,88156.45,88224.23,88156.45,88214.48
1742985300,88214.47,88259.81,88187.96,88187.96
1742985600,88187.95,88187.95,88100,88104.87
1742985900,88104.86,88245.29,88104.86,88234.35
1742986200,88234.35,88244,88143.64,88192.57
1742986500,88192.57,88250,88192.56,88208.47
1742986800,88208.47,88222.86,88157.98,88168.01
1742987100,88168,88168.01,88147.88,88160
1742987400,88159.99,88242,88159.99,88230
1742987700,88230,88241.94,88100.01,88149.35
1742988000,88149.36,88210.7,88149.36,88197.99
1742988300,88197.99,88197.99,88114.54,88155.57
1742988600,88155.58,88192.94,88058.73,88081.08
1742988900,88081.07,88141.24,88022.41,88069.4
1742989200,88069.4,88076.72,87969.29,87987.25
1742989500,87987.24,88048.01,87949.32,88048.01
1742989800,88048,88056.05,87960,87960
1742990100,87960,88000,87923.91,87954.96
1742990400,87954.97,88000,87941.35,87962.26
1742990700,87962.26,87962.26,87871.38,87871.39
1742991000,87871.39,87960.98,87801,87960.98
1742991300,87960.97,87979.63,87800,87829.66
1742991600,87829.65,87837.03,87687.19,87698.23
1742991900,87698.23,87818.84,87698.23,87783.49
1742992200,87783.5,87817.55,87611,87613.87
1742992500,87613.88,87677.49,87586.72,87677.49
1742992800,87677.49,87705.29,87650.76,87699.88
1742993100,87699.88,87820,87612.33,87791.26
1742993400,87791.27,87856.78,87791.26,87810.59
1742993700,87810.59,87830,87756.49,87813.17
1742994000,87813.16,87813.17,87711.84,87757.14
1742994300,87757.14,87785.63,87722.05,87722.06
1742994600,87722.06,87722.06,87650.75,87660.57
1742994900,87660.57,87660.57,87550.16,87593.75
1742995200,87593.74,87616,87471.13,87489.62
1742995500,87489.62,87514,87474.01,87493.55
1742995800,87493.56,87667.64,87384.76,87407.54
1742996100,87407.54,87886.68,87407.54,87738.56
1742996400,87738.56,87879.95,87663.52,87800
1742996700,87800,87920.08,87602.71,87676.53
1742997000,87676.52,87676.52,87210,87262.3
1742997300,87262.31,87270.81,86719,86841.31
1742997600,86841.3,87204.07,86738.4,87041.86
1742997900,87041.87,87294.05,86994.08,87105.14
1742998200,87105.14,87135.57,86953.83,86974.3
1742998500,86974.31,87062.64,86781.8,86781.81
1742998800,86781.8,86789.17,86450,86502.01
1742999100,86502,86712.5,86434.36,86699.51
1742999400,86699.51,86815.82,86547.08,86601.41
1742999700,86601.41,86750,86504,86725.77
1743000000,86725.77,86743.06,86558,86570.44
1743000300,86570.45,86638.26,86462.75,86541.22
1743000600,86541.22,86978.27,86532.03,86879.92
1743000900,86879.92,86879.92,86738,86773.14
1743001200,86773.14,86998,86738.23,86968.96
1743001500,86968.96,86981.24,86866.9,86925.57
1743001800,86925.57,86925.57,86792.84,86858.66
1743002100,86858.67,86871.36,86702.27,86795.95
1743002400,86795.95,86802.84,86675.42,86774
1743002700,86774,86792.25,86546.23,86640
1743003000,86640,86809.99,86634,86750
1743003300,86750.01,86909.34,86750,86791.03
1743003600,86791.02,86875.07,86725.86,86851.76
1743003900,86850.9,87018.87,86816.33,86952.87
1743004200,86952.88,87001.29,86744.64,86798.81
1743004500,86798.81,86814,86612.37,86752.52
1743004800,86752.52,86752.52,86580,86629.78
1743005100,86629.77,86810.52,86624.82,86796.85
1743005400,86796.86,86845.17,86692.03,86750
1743005700,86750,86750,86619.56,86628.85
1743006000,86628.85,86781.99,86608.72,86775.5
1743006300,86775.5,86955.77,86775.49,86955.76
1743006600,86955.76,87058.4,86813.39,86834.56
1743006900,86834.56,86889.2,86717.39,86789.31
1743007200,86789.31,86830.19,86655.94,86694.78
1743007500,86694.77,86831.64,86674.37,86831.64
1743007800,86831.64,86831.67,86607.79,86632.73
1743008100,86632.73,86645.9,86391.3,86513.99
1743008400,86513.99,86670.97,86480.01,86660.61
1743008700,86660.61,86720.98,86641.5,86654.01
1743009000,86654,86774.54,86633.16,86727.68
1743009300,86727.68,86727.69,86476.88,86515.57
1743009600,86515.57,86648.8,86502.89,86623.4
1743009900,86623.41,86640,86532.79,86617.01
1743010200,86617.01,86655.09,86500,86570.55
1743010500,86570.54,86696.87,86520.51,86696.87
1743010800,86696.87,86829.88,86672,86691.33
1743011100,86691.33,86780,86559.13,86575.6
1743011400,86575.61,86600,86534.8,86572.81
1743011700,86572.8,86589.77,86495.76,86569.99
1743012000,86570,86680,86554.34,86650.01
1743012300,86650,86650,86568.79,86638.72
1743012600,86638.71,86747.95,86638.71,86684.78
1743012900,86684.78,86750.01,86605.75,86635.27
1743013200,86635.27,86665.62,86588.73,86644
1743013500,86643.99,86708,86619.56,86642
1743013800,86641.99,86750,86578,86582.08
1743014100,86582.08,86593.63,86554.34,86578.23
1743014400,86578.22,86588.07,86500,86500.01
1743014700,86500,86518.19,86356.72,86403.57
1743015000,86403.58,86429.96,86328.88,86381.27
1743015300,86381.27,86384,86181.39,86198.53
1743015600,86198.52,86358.7,86198.15,86220.32
1743015900,86220.32,86225.18,85963.65,86010.44
1743016200,86010.45,86041.71,85882.98,85937.48
1743016500,85937.47,86164.61,85860,86164.6
1743016800,86164.6,86373.62,86088.59,86196.78
1743017100,86196.79,86249.88,86100,86130.44
1743017400,86130.44,86345.2,86130.43,86341.24
1743017700,86341.25,86408.73,86260.86,86326.09
1743018000,86326.08,86516.14,86300.13,86489.14
1743018300,86489.13,86800.77,86489.13,86693.89
1743018600,86693.89,86717.4,86569.05,86639.49
1743018900,86639.49,86721.89,86521.73,86567.19
1743019200,86567.18,86765.29,86520.1,86670.41
1743019500,86670.42,86972.22,86660.36,86892
1743019800,86892,87009.55,86826.68,86920
1743020100,86920,87018.87,86859.99,87011.4
1743020400,87011.41,87279.21,86986.13,87167.51
1743020700,87167.5,87329.26,87142,87228.84
1743021000,87228.84,87397.99,87187.25,87382.01
1743021300,87382,87404.34,87324,87380.01
1743021600,87380,87380.01,87236.93,87293.27
1743021900,87293.28,87349.06,87176.1,87291.99
1743022200,87292,87315.44,87206.52,87206.52
1743022500,87206.53,87280,87099.53,87280
1743022800,87280,87302,87207.54,87223.29
1743023100,87223.29,87223.29,87066.9,87157.37
1743023400,87157.37,87239.14,87157.36,87212.01
1743023700,87212,87239.14,87054.71,87087.99
1743024000,87087.99,87118.49,86945,87089.71
1743024300,87089.39,87089.39,86998.9,87058.13
1743024600,87058.13,87058.14,86989.98,86989.98
1743024900,86989.98,86998.01,86728.91,86958.8
1743025200,86958.79,87076.99,86949.92,87076.98
1743025500,87076.99,87166.66,87064.12,87166.66
1743025800,87166.65,87227.43,87158.16,87179.29
1743026100,87179.29,87187.29,87109.64,87109.65
